Strike,Maturity_Years,Maturity_Days,Implied_Vol,Moneyness
8483.54430379747,0.024657534246575342,9,0.3,1.2369441440725801
8584.810126582279,0.024657534246575342,9,0.3,1.25170921890484
8686.075949367088,0.024657534246575342,9,0.3,1.2664742937371
8787.3417721519,0.024657534246575342,9,0.3,1.2812393685693602
8888.607594936708,0.024657534246575342,9,0.3,1.2960044434016198
8989.87341772152,0.024657534246575342,9,0.3,1.3107695182338799
9091.139240506329,0.024657534246575342,9,0.3,1.32553459306614
9192.405063291139,0.024657534246575342,9,0.3,1.3402996678983998
9293.67088607595,0.024657534246575342,9,0.3,1.35506474273066
9394.93670886076,0.024657534246575342,9,0.3,1.36982981756292
9496.20253164557,0.024657534246575342,9,0.3,1.3845948923951799
9597.46835443038,0.024657534246575342,9,0.3,1.39935996722744
9698.734177215189,0.024657534246575342,9,0.3,1.4141250420596996
9800.0,0.024657534246575342,9,0.3,1.4288901168919599
1800.0,0.0273972602739726,10,0.3,0.2624492051434212
1901.26582278481,0.0273972602739726,10,0.3,0.27721427997568115
2002.5316455696202,0.0273972602739726,10,0.3,0.2919793548079411
2103.7974683544303,0.0273972602739726,10,0.3,0.3067444296402011
2205.0632911392404,0.0273972602739726,10,0.3,0.3215095044724611
2306.3291139240505,0.0273972602739726,10,0.3,0.3362745793047211
2407.5949367088606,0.0273972602739726,10,0.3,0.35103965413698107
2508.860759493671,0.0273972602739726,10,0.3,0.3658047289692411
2610.126582278481,0.0273972602739726,10,0.3,0.380569803801501
2711.3924050632913,0.0273972602739726,10,0.3,0.39533487863376104
2812.658227848101,0.0273972602739726,10,0.3,0.41009995346602096
2913.9240506329115,0.0273972602739726,10,0.3,0.42486502829828104
3015.1898734177216,0.0273972602739726,10,0.3,0.439630103130541
3116.4556962025317,0.0273972602739726,10,0.3,0.454395177962801
3217.721518987342,0.0273972602739726,10,0.3,0.46916025279506096
3318.987341772152,0.0273972602739726,10,0.3,0.48392532762732093
3420.253164556962,0.0273972602739726,10,0.3,0.4986904024595809
3521.518987341772,0.0273972602739726,10,0.3,0.5134554772918409
3622.784810126582,0.0273972602739726,10,0.3,0.5282205521241009
3724.0506329113923,0.0273972602739726,10,0.3,0.5429856269563609
3825.3164556962024,0.0273972602739726,10,0.3,0.5577507017886209
3926.5822784810125,0.0273972602739726,10,0.3,0.5725157766208808
4027.8481012658226,0.0273972602739726,10,0.3,0.5872808514531408
4129.113924050633,0.0273972602739726,10,0.3,0.6020459262854008
4230.379746835443,0.0273972602739726,10,0.3,0.6168110011176609
4331.645569620254,0.0273972602739726,10,0.3,0.6315760759499208
4432.911392405063,0.0273972602739726,10,0.3,0.6463411507821808
4534.177215189873,0.0273972602739726,10,0.3,0.6611062256144407
4635.443037974684,0.0273972602739726,10,0.3,0.6758713004467007
4736.708860759494,0.0273972602739726,10,0.3,0.6906363752789607
4837.974683544304,0.0273972602739726,10,0.3,0.7054014501112207
4939.2405063291135,0.0273972602739726,10,0.3,0.7201665249434805
5040.506329113924,0.0273972602739726,10,0.3,0.7349315997757406
5141.772151898735,0.0273972602739726,10,0.3,0.7496966746080007
5243.037974683544,0.0273972602739726,10,0.3,0.7644617494402606
5344.303797468354,0.0273972602739726,10,0.3,0.7792268242725205
5445.569620253164,0.0273972602739726,10,0.3,0.7939918991047805
5546.835443037975,0.0273972602739726,10,0.3,0.8087569739370406
5648.101265822785,0.0273972602739726,10,0.3,0.8235220487693005
5749.367088607594,0.0273972602739726,10,0.3,0.8382871236015604
5850.632911392405,0.0273972602739726,10,0.3,0.8530521984338204
5951.898734177215,0.0273972602739726,10,0.3,0.8678172732660805
6053.164556962025,0.0273972602739726,10,0.3,0.8825823480983405
6154.430379746836,0.0273972602739726,10,0.3,0.8973474229306004
6255.696202531645,0.0273972602739726,10,0.3,0.9121124977628604
6356.962025316456,0.0273972602739726,10,0.3,0.9268775725951204
6458.227848101265,0.0273972602739726,10,0.3,0.9416426474273804
6559.493670886076,0.0273972602739726,10,0.3,0.9564077222596403
6660.7594936708865,0.0273972602739726,10,0.3,0.9711727970919004
6762.025316455696,0.0273972602739726,10,0.3,0.9859378719241604
6863.291139240507,0.0273972602739726,10,0.3,1.0007029467564204
6964.556962025316,0.0273972602739726,10,0.3,1.0154680215886802
7065.822784810127,0.0273972602739726,10,0.3,1.0302330964209403
7167.088607594937,0.0273972602739726,10,0.3,1.0449981712532002
7268.354430379747,0.0273972602739726,10,0.3,1.0597632460854602
7369.620253164557,0.0273972602739726,10,0.3,1.07452832091772
7470.886075949367,0.0273972602739726,10,0.3,1.0892933957499802
7572.151898734177,0.0273972602739726,10,0.3,1.10405847058224
7673.4177215189875,0.0273972602739726,10,0.3,1.1188235454145001
7774.683544303797,0.0273972602739726,10,0.3,1.1335886202467602
7875.949367088608,0.0273972602739726,10,0.3,1.14835369507902
7977.215189873417,0.0273972602739726,10,0.3,1.1631187699112802
8078.481012658228,0.0273972602739726,10,0.3,1.17788384474354
8179.7468354430375,0.0273972602739726,10,0.3,1.1926489195758
8281.012658227848,0.0273972602739726,10,0.3,1.20741399440806
8382.278481012658,0.0273972602739726,10,0.3,1.22217906924032
8483.54430379747,0.0273972602739726,10,0.3,1.2369441440725801
8584.810126582279,0.0273972602739726,10,0.3,1.25170921890484
8686.075949367088,0.0273972602739726,10,0.3,1.2664742937371
8787.3417721519,0.0273972602739726,10,0.3,1.2812393685693602
8888.607594936708,0.0273972602739726,10,0.3,1.2960044434016198
8989.87341772152,0.0273972602739726,10,0.3,1.3107695182338799
9091.139240506329,0.0273972602739726,10,0.3,1.32553459306614
9192.405063291139,0.0273972602739726,10,0.3,1.3402996678983998
9293.67088607595,0.0273972602739726,10,0.3,1.35506474273066
9394.93670886076,0.0273972602739726,10,0.3,1.36982981756292
9496.20253164557,0.0273972602739726,10,0.3,1.3845948923951799
9597.46835443038,0.0273972602739726,10,0.3,1.39935996722744
9698.734177215189,0.0273972602739726,10,0.3,1.4141250420596996
9800.0,0.0273972602739726,10,0.3,1.4288901168919599
1800.0,0.030136986301369864,11,0.5956081788254005,0.2624492051434212
1901.26582278481,0.030136986301369864,11,0.5757472311835808,0.27721427997568115
2002.5316455696202,0.030136986301369864,11,0.5567959752262241,0.2919793548079411
2103.7974683544303,0.030136986301369864,11,0.5386678512358448,0.3067444296402011
2205.0632911392404,0.030136986301369864,11,0.5212879047219154,0.3215095044724611
2306.3291139240505,0.030136986301369864,11,0.504590771210972,0.3362745793047211
2407.5949367088606,0.030136986301369864,11,0.4885190804277604,0.35103965413698107
2508.860759493671,0.030136986301369864,11,0.4730221788462749,0.3658047289692411
2610.126582278481,0.030136986301369864,11,0.45805509692205654,0.380569803801501
2711.3924050632913,0.030136986301369864,11,0.44357770649454714,0.39533487863376104
2812.658227848101,0.030136986301369864,11,0.4295540275126012,0.41009995346602096
2913.9240506329115,0.030136986301369864,11,0.41595165311026666,0.42486502829828104
3015.1898734177216,0.030136986301369864,11,0.40274126928752585,0.439630103130541
3116.4556962025317,0.030136986301369864,11,0.38989625080392865,0.454395177962801
3217.721518987342,0.030136986301369864,11,0.377392318901158,0.46916025279506096
3318.987341772152,0.030136986301369864,11,0.3652072495012299,0.48392532762732093
3420.253164556962,0.030136986301369864,11,0.3533206228391531,0.4986904024595809
3521.518987341772,0.030136986301369864,11,0.3417136072667607,0.5134554772918409
3622.784810126582,0.030136986301369864,11,0.3303687713407527,0.5282205521241009
3724.0506329113923,0.030136986301369864,11,0.31926991937908117,0.5429856269563609
3825.3164556962024,0.030136986301369864,11,0.3084019465061155,0.5577507017886209
3926.5822784810125,0.030136986301369864,11,0.2977507098603009,0.5725157766208808
4027.8481012658226,0.030136986301369864,11,0.2873029131462684,0.5872808514531408
4129.113924050633,0.030136986301369864,11,0.27704600210428026,0.6020459262854008
4230.379746835443,0.030136986301369864,11,0.2669680687631732,0.6168110011176609
4331.645569620254,0.030136986301369864,11,0.2570577625518599,0.6315760759499208
4432.911392405063,0.030136986301369864,11,0.24730420647655976,0.6463411507821808
4534.177215189873,0.030136986301369864,11,0.23769691662861467,0.6611062256144407
4635.443037974684,0.030136986301369864,11,0.2282257232677028,0.6758713004467007
4736.708860759494,0.030136986301369864,11,0.21888069161766688,0.6906363752789607
4837.974683544304,0.030136986301369864,11,0.20965204029862533,0.7054014501112207
4939.2405063291135,0.030136986301369864,11,0.2005300549693251,0.7201665249434805
5040.506329113924,0.030136986301369864,11,0.19150499422016998,0.7349315997757406
5141.772151898735,0.030136986301369864,11,0.18256698396583684,0.7496966746080007
5243.037974683544,0.030136986301369864,11,0.17370589542081627,0.7644617494402606
5344.303797468354,0.030136986301369864,11,0.1649112000176854,0.7792268242725205
5445.569620253164,0.030136986301369864,11,0.15617179204941098,0.7939918991047805
5546.835443037975,0.030136986301369864,11,0.14747576589239303,0.8087569739370406
5648.101265822785,0.030136986301369864,11,0.13881012856155067,0.8235220487693005
5749.367088607594,0.030136986301369864,11,0.13016041859789768,0.8382871236015604
5850.632911392405,0.030136986301369864,11,0.12151018622761534,0.8530521984338204
5951.898734177215,0.030136986301369864,11,0.11284026230215359,0.8678172732660805
6053.164556962025,0.030136986301369864,11,0.10412769465573697,0.8825823480983405
6154.430379746836,0.030136986301369864,11,0.09534413894572884,0.8973474229306004
6255.696202531645,0.030136986301369864,11,0.08645330877484071,0.9121124977628604
6356.962025316456,0.030136986301369864,11,0.07740669916338141,0.9268775725951204
6458.227848101265,0.030136986301369864,11,0.06813587774512371,0.9416426474273804
6559.493670886076,0.030136986301369864,11,0.05853719212339856,0.9564077222596403
6660.7594936708865,0.030136986301369864,11,0.04843704538719009,0.9711727970919004
6762.025316455696,0.030136986301369864,11,0.03749472629581457,0.9859378719241604
6863.291139240507,0.030136986301369864,11,0.024802380967531866,1.0007029467564204
6964.556962025316,0.030136986301369864,11,0.01,1.0154680215886802
7065.822784810127,0.030136986301369864,11,0.010021203367570293,1.0302330964209403
7167.088607594937,0.030136986301369864,11,0.013550410706921446,1.0449981712532002
7268.354430379747,0.030136986301369864,11,0.016987253653568218,1.0597632460854602
7369.620253164557,0.030136986301369864,11,0.02030602906860631,1.07452832091772
7470.886075949367,0.030136986301369864,11,0.0235166417342228,1.0892933957499802
7572.151898734177,0.030136986301369864,11,0.026630677468987486,1.10405847058224
7673.4177215189875,0.030136986301369864,11,0.02965797778493655,1.1188235454145001
7774.683544303797,0.030136986301369864,11,0.032606579519546916,1.1335886202467602
7875.949367088608,0.030136986301369864,11,0.03548307333944028,1.14835369507902
7977.215189873417,0.030136986301369864,11,0.03829293924698845,1.1631187699112802
8078.481012658228,0.030136986301369864,11,0.0410408039015548,1.17788384474354
8179.7468354430375,0.030136986301369864,11,0.04373063020129004,1.1926489195758
8281.012658227848,0.030136986301369864,11,0.046365856703843626,1.20741399440806
8382.278481012658,0.030136986301369864,11,0.04894950122452823,1.22217906924032
8483.54430379747,0.030136986301369864,11,0.05148423892340379,1.2369441440725801
8584.810126582279,0.030136986301369864,11,0.05397246206275886,1.25170921890484
8686.075949367088,0.030136986301369864,11,0.05641632642044327,1.2664742937371
8787.3417721519,0.030136986301369864,11,0.058817787848032814,1.2812393685693602
8888.607594936708,0.030136986301369864,11,0.06117863144454372,1.2960044434016198
8989.87341772152,0.030136986301369864,11,0.06350049512056957,1.3107695182338799
9091.139240506329,0.030136986301369864,11,0.06578488884320967,1.32553459306614
9192.405063291139,0.030136986301369864,11,0.0680332105165516,1.3402996678983998
9293.67088607595,0.030136986301369864,11,0.07024675920950156,1.35506474273066
9394.93670886076,0.030136986301369864,11,0.07242674627015347,1.36982981756292
9496.20253164557,0.030136986301369864,11,0.07457430474093237,1.3845948923951799
9597.46835443038,0.030136986301369864,11,0.07669049739253546,1.39935996722744
9698.734177215189,0.030136986301369864,11,0.07877632362815086,1.4141250420596996
9800.0,0.030136986301369864,11,0.08083272545331086,1.4288901168919599
1800.0,0.03287671232876712,11,0.595377862776,0.2624492051434212
1901.26582278481,0.03287671232876712,11,0.575526698276583,0.27721427997568115
2002.5316455696202,0.03287671232876712,11,0.5565847675771033,0.2919793548079411
2103.7974683544303,0.03287671232876712,11,0.5384655563912811,0.3067444296402011
2205.0632911392404,0.03287671232876712,11,0.5210941494766018,0.3215095044724611
2306.3291139240505,0.03287671232876712,11,0.5044052165211059,0.3362745793047211
2407.5949367088606,0.03287671232876712,11,0.48834141719001806,0.35103965413698107
2508.860759493671,0.03287671232876712,11,0.4728521243675415,0.3658047289692411
2610.126582278481,0.03287671232876712,11,0.457892391946228,0.380569803801501
2711.3924050632913,0.03287671232876712,11,0.44342211268295967,0.39533487863376104
2812.658227848101,0.03287671232876712,11,0.4294053252972368,0.41009995346602096
2913.9240506329115,0.03287671232876712,11,0.41580963985597746,0.42486502829828104
3015.1898734177216,0.03287671232876712,11,0.4026057577125882,0.439630103130541
3116.4556962025317,0.03287671232876712,11,0.38976706761836283,0.454395177962801
3217.721518987342,0.03287671232876712,11,0.3772693036301643,0.46916025279506096
3318.987341772152,0.03287671232876712,11,0.36509025346735785,0.48392532762732093
3420.253164556962,0.03287671232876712,11,0.3532095082818408,0.4986904024595809
3521.518987341772,0.03287671232876712,11,0.34160824658194433,0.5134554772918409
3622.784810126582,0.03287671232876712,11,0.33026904642660077,0.5282205521241009
3724.0506329113923,0.03287671232876712,11,0.3191757210767116,0.5429856269563609
3825.3164556962024,0.03287671232876712,11,0.3083131741265602,0.5577507017886209
3926.5822784810125,0.03287671232876712,11,0.2976672707910965,0.5725157766208808
4027.8481012658226,0.03287671232876712,11,0.2872247225329846,0.5872808514531408
4129.113924050633,0.03287671232876712,11,0.276972982604118,0.6020459262854008
4230.379746835443,0.03287671232876712,11,0.2669001503695897,0.6168110011176609
4331.645569620254,0.03287671232876712,11,0.2569948824910694,0.6315760759499208
4432.911392405063,0.03287671232876712,11,0.24724630917885057,0.6463411507821808
4534.177215189873,0.03287671232876712,11,0.23764395377982495,0.6611062256144407
4635.443037974684,0.03287671232876712,11,0.2281776539490948,0.6758713004467007
4736.708860759494,0.03287671232876712,11,0.21883748254604954,0.6906363752789607
4837.974683544304,0.03287671232876712,11,0.2096136661832298,0.7054014501112207
4939.2405063291135,0.03287671232876712,11,0.2004964990080862,0.7201665249434805
5040.506329113924,0.03287671232876712,11,0.19147624876639874,0.7349315997757406
5141.772151898735,0.03287671232876712,11,0.1825430514077987,0.7496966746080007
5243.037974683544,0.03287671232876712,11,0.17368678933302814,0.7644617494402606
5344.303797468354,0.03287671232876712,11,0.16489694666628454,0.7792268242725205
5445.569620253164,0.03287671232876712,11,0.15616243236872357,0.7939918991047805
5546.835443037975,0.03287671232876712,11,0.14747135810245782,0.8087569739370406
5648.101265822785,0.03287671232876712,11,0.13881075167815268,0.8235220487693005
5749.367088607594,0.03287671232876712,11,0.13016617721768617,0.8382871236015604
5850.632911392405,0.03287671232876712,11,0.12152121718796151,0.8530521984338204
5951.898734177215,0.03287671232876712,11,0.11285674418946479,0.8678172732660805
6053.164556962025,0.03287671232876712,11,0.10414986181059363,0.8825823480983405
6154.430379746836,0.03287671232876712,11,0.095372302897768,0.8973474229306004
6255.696202531645,0.03287671232876712,11,0.08648789265146364,0.9121124977628604
6356.962025316456,0.03287671232876712,11,0.07744829637079402,0.9268775725951204
6458.227848101265,0.03287671232876712,11,0.06818536027389231,0.9416426474273804
6559.493670886076,0.03287671232876712,11,0.05859593314953787,0.9564077222596403
6660.7594936708865,0.03287671232876712,11,0.04850745392852426,0.9711727970919004
6762.025316455696,0.03287671232876712,11,0.03758189588124662,0.9859378719241604
6863.291139240507,0.03287671232876712,11,0.02492239989764372,1.0007029467564204
6964.556962025316,0.03287671232876712,11,0.01,1.0154680215886802
7065.822784810127,0.03287671232876712,11,0.01,1.0302330964209403
7167.088607594937,0.03287671232876712,11,0.013510261463539376,1.0449981712532002
7268.354430379747,0.03287671232876712,11,0.01694623768623369,1.0597632460854602
7369.620253164557,0.03287671232876712,11,0.02026418373993412,1.07452832091772
7470.886075949367,0.03287671232876712,11,0.023473924969801073,1.0892933957499802
7572.151898734177,0.03287671232876712,11,0.02658704992552122,1.10405847058224
7673.4177215189875,0.03287671232876712,11,0.029613411609193903,1.1188235454145001
7774.683544303797,0.03287671232876712,11,0.032561056920902706,1.1335886202467602
7875.949367088608,0.03287671232876712,11,0.03543658412234054,1.14835369507902
7977.215189873417,0.03287671232876712,11,0.038245478763521655,1.1631187699112802
8078.481012658228,0.03287671232876712,11,0.04099237153777033,1.17788384474354
8179.7468354430375,0.03287671232876712,11,0.04368122828675478,1.1926489195758
8281.012658227848,0.03287671232876712,11,0.04631548972626889,1.20741399440806
8382.278481012658,0.03287671232876712,11,0.04889817525944819,1.22217906924032
8483.54430379747,0.03287671232876712,11,0.05143196121557161,1.2369441440725801
8584.810126582279,0.03287671232876712,11,0.05391924071512176,1.25170921890484
8686.075949367088,0.03287671232876712,11,0.05636217016079652,1.2664742937371
8787.3417721519,0.03287671232876712,11,0.05876270585213166,1.2812393685693602
8888.607594936708,0.03287671232876712,11,0.061122633200918715,1.2960044434016198
8989.87341772152,0.03287671232876712,11,0.06344359032621211,1.3107695182338799
9091.139240506329,0.03287671232876712,11,0.06572708732307155,1.32553459306614
9192.405063291139,0.03287671232876712,11,0.06797452216062033,1.3402996678983998
9293.67088607595,0.03287671232876712,11,0.0701871939235229,1.35506474273066
9394.93670886076,0.03287671232876712,11,0.07236631393757138,1.36982981756292
9496.20253164557,0.03287671232876712,11,0.07451301519261537,1.3845948923951799
9597.46835443038,0.03287671232876712,11,0.07662836038326987,1.39935996722744
9698.734177215189,0.03287671232876712,11,0.07871334881796757,1.4141250420596996
9800.0,0.03287671232876712,11,0.08076892239406405,1.4288901168919599
1800.0,0.03561643835616438,13,0.3,0.2624492051434212
1901.26582278481,0.03561643835616438,13,0.3,0.27721427997568115
2002.5316455696202,0.03561643835616438,13,0.3,0.2919793548079411
2103.7974683544303,0.03561643835616438,13,0.3,0.3067444296402011
2205.0632911392404,0.03561643835616438,13,0.3,0.3215095044724611
2306.3291139240505,0.03561643835616438,13,0.3,0.3362745793047211
2407.5949367088606,0.03561643835616438,13,0.3,0.35103965413698107
2508.860759493671,0.03561643835616438,13,0.3,0.3658047289692411
2610.126582278481,0.03561643835616438,13,0.3,0.380569803801501
2711.3924050632913,0.03561643835616438,13,0.3,0.39533487863376104
2812.658227848101,0.03561643835616438,13,0.3,0.41009995346602096
2913.9240506329115,0.03561643835616438,13,0.3,0.42486502829828104
3015.1898734177216,0.03561643835616438,13,0.3,0.439630103130541
3116.4556962025317,0.03561643835616438,13,0.3,0.454395177962801
3217.721518987342,0.03561643835616438,13,0.3,0.46916025279506096
3318.987341772152,0.03561643835616438,13,0.3,0.48392532762732093
3420.253164556962,0.03561643835616438,13,0.3,0.4986904024595809
3521.518987341772,0.03561643835616438,13,0.3,0.5134554772918409
3622.784810126582,0.03561643835616438,13,0.3,0.5282205521241009
3724.0506329113923,0.03561643835616438,13,0.3,0.5429856269563609
3825.3164556962024,0.03561643835616438,13,0.3,0.5577507017886209
3926.5822784810125,0.03561643835616438,13,0.3,0.5725157766208808
4027.8481012658226,0.03561643835616438,13,0.3,0.5872808514531408
4129.113924050633,0.03561643835616438,13,0.3,0.6020459262854008
4230.379746835443,0.03561643835616438,13,0.3,0.6168110011176609
4331.645569620254,0.03561643835616438,13,0.3,0.6315760759499208
4432.911392405063,0.03561643835616438,13,0.3,0.6463411507821808
4534.177215189873,0.03561643835616438,13,0.3,0.6611062256144407
4635.443037974684,0.03561643835616438,13,0.3,0.6758713004467007
4736.708860759494,0.03561643835616438,13,0.3,0.6906363752789607
4837.974683544304,0.03561643835616438,13,0.3,0.7054014501112207
4939.2405063291135,0.03561643835616438,13,0.3,0.7201665249434805
5040.506329113924,0.03561643835616438,13,0.3,0.7349315997757406
5141.772151898735,0.03561643835616438,13,0.3,0.7496966746080007
5243.037974683544,0.03561643835616438,13,0.3,0.7644617494402606
5344.303797468354,0.03561643835616438,13,0.3,0.7792268242725205
5445.569620253164,0.03561643835616438,13,0.3,0.7939918991047805
5546.835443037975,0.03561643835616438,13,0.3,0.8087569739370406
5648.101265822785,0.03561643835616438,13,0.3,0.8235220487693005
5749.367088607594,0.03561643835616438,13,0.3,0.8382871236015604
5850.632911392405,0.03561643835616438,13,0.3,0.8530521984338204
5951.898734177215,0.03561643835616438,13,0.3,0.8678172732660805
6053.164556962025,0.03561643835616438,13,0.3,0.8825823480983405
6154.430379746836,0.03561643835616438,13,0.3,0.8973474229306004
6255.696202531645,0.03561643835616438,13,0.3,0.9121124977628604
6356.962025316456,0.03561643835616438,13,0.3,0.9268775725951204
6458.227848101265,0.03561643835616438,13,0.3,0.9416426474273804
6559.493670886076,0.03561643835616438,13,0.3,0.9564077222596403
6660.7594936708865,0.03561643835616438,13,0.3,0.9711727970919004
6762.025316455696,0.03561643835616438,13,0.3,0.9859378719241604
6863.291139240507,0.03561643835616438,13,0.3,1.0007029467564204
6964.556962025316,0.03561643835616438,13,0.3,1.0154680215886802
7065.822784810127,0.03561643835616438,13,0.3,1.0302330964209403
7167.088607594937,0.03561643835616438,13,0.3,1.0449981712532002
7268.354430379747,0.03561643835616438,13,0.3,1.0597632460854602
7369.620253164557,0.03561643835616438,13,0.3,1.07452832091772
7470.886075949367,0.03561643835616438,13,0.3,1.0892933957499802
7572.151898734177,0.03561643835616438,13,0.3,1.10405847058224
7673.4177215189875,0.03561643835616438,13,0.3,1.1188235454145001
7774.683544303797,0.03561643835616438,13,0.3,1.1335886202467602
7875.949367088608,0.03561643835616438,13,0.3,1.14835369507902
7977.215189873417,0.03561643835616438,13,0.3,1.1631187699112802
8078.481012658228,0.03561643835616438,13,0.3,1.17788384474354
8179.7468354430375,0.03561643835616438,13,0.3,1.1926489195758
8281.012658227848,0.03561643835616438,13,0.3,1.20741399440806
8382.278481012658,0.03561643835616438,13,0.3,1.22217906924032
8483.54430379747,0.03561643835616438,13,0.3,1.2369441440725801
8584.810126582279,0.03561643835616438,13,0.3,1.25170921890484
8686.075949367088,0.03561643835616438,13,0.3,1.2664742937371
8787.3417721519,0.03561643835616438,13,0.3,1.2812393685693602
8888.607594936708,0.03561643835616438,13,0.3,1.2960044434016198
8989.87341772152,0.03561643835616438,13,0.3,1.3107695182338799
9091.139240506329,0.03561643835616438,13,0.3,1.32553459306614
9192.405063291139,0.03561643835616438,13,0.3,1.3402996678983998
9293.67088607595,0.03561643835616438,13,0.3,1.35506474273066
9394.93670886076,0.03561643835616438,13,0.3,1.36982981756292
9496.20253164557,0.03561643835616438,13,0.3,1.3845948923951799
9597.46835443038,0.03561643835616438,13,0.3,1.39935996722744
9698.734177215189,0.03561643835616438,13,0.3,1.4141250420596996
9800.0,0.03561643835616438,13,0.3,1.4288901168919599
1800.0,0.043835616438356165,16,0.3,0.2624492051434212
1901.26582278481,0.043835616438356165,16,0.3,0.27721427997568115
2002.5316455696202,0.043835616438356165,16,0.3,0.2919793548079411
2103.7974683544303,0.043835616438356165,16,0.3,0.3067444296402011
2205.0632911392404,0.043835616438356165,16,0.3,0.3215095044724611
2306.3291139240505,0.043835616438356165,16,0.3,0.3362745793047211
2407.5949367088606,0.043835616438356165,16,0.3,0.35103965413698107
2508.860759493671,0.043835616438356165,16,0.3,0.3658047289692411
2610.126582278481,0.043835616438356165,16,0.3,0.380569803801501
2711.3924050632913,0.043835616438356165,16,0.3,0.39533487863376104
2812.658227848101,0.043835616438356165,16,0.3,0.41009995346602096
